index,GAME_ID,SEASON,PLAYER_ID
15019,0028000759,1980-1981,328
15020,0028000759,1980-1981,78392
15057,0028000762,1980-1981,76504
15058,0028000762,1980-1981,76257
15059,0028000762,1980-1981,77873
15060,0028000762,1980-1981,77715
15061,0028000762,1980-1981,76890
15062,0028000762,1980-1981,77215
15063,0028000762,1980-1981,78537
15064,0028000762,1980-1981,76619
15065,0028000762,1980-1981,76874
15066,0028000762,1980-1981,76441
15067,0028000762,1980-1981,78351
15068,0028000762,1980-1981,77193
15069,0028000762,1980-1981,77175
15070,0028000762,1980-1981,77950
15071,0028000762,1980-1981,76539
15072,0028000762,1980-1981,76681
15073,0028000762,1980-1981,77043
15074,0028000762,1980-1981,76385
15075,0028000762,1980-1981,77162
15076,0028000762,1980-1981,77618
15112,0028000765,1980-1981,77126
15113,0028000765,1980-1981,77997
15114,0028000765,1980-1981,76516
15115,0028000765,1980-1981,77262
15116,0028000765,1980-1981,77229
15117,0028000765,1980-1981,78222
15118,0028000765,1980-1981,76321
15119,0028000765,1980-1981,77432
15120,0028000765,1980-1981,77396
15121,0028000765,1980-1981,77858
15122,0028000765,1980-1981,77328
15123,0028000765,1980-1981,77290
15124,0028000765,1980-1981,77136
15125,0028000765,1980-1981,76317
15126,0028000765,1980-1981,76231
15127,0028000765,1980-1981,77148
15128,0028000765,1980-1981,77532
15129,0028000765,1980-1981,229
15130,0028000765,1980-1981,78146
15131,0028000765,1980-1981,76526
15132,0028000765,1980-1981,77770
15133,0028000765,1980-1981,76095
15134,0028000766,1980-1981,76416
15135,0028000766,1980-1981,76471
15136,0028000766,1980-1981,78132
15137,0028000766,1980-1981,78025
15138,0028000766,1980-1981,76418
15139,0028000766,1980-1981,77144
15140,0028000766,1980-1981,76598
15141,0028000766,1980-1981,77829
15142,0028000766,1980-1981,76971
15143,0028000766,1980-1981,76305
15144,0028000766,1980-1981,77553
15145,0028000766,1980-1981,77484
15146,0028000766,1980-1981,77487
15147,0028000766,1980-1981,76733
15148,0028000766,1980-1981,76707
15149,0028000766,1980-1981,76993
15150,0028000766,1980-1981,1450
15151,0028000766,1980-1981,1449
15152,0028000766,1980-1981,76351
15153,0028000766,1980-1981,76054
15154,0028000766,1980-1981,77984
15155,0028000766,1980-1981,305
15156,0028000766,1980-1981,76608
15157,0028000767,1980-1981,77353
15158,0028000767,1980-1981,78577
15159,0028000767,1980-1981,77817
15160,0028000767,1980-1981,76786
15161,0028000767,1980-1981,77669
15162,0028000767,1980-1981,77449
15163,0028000767,1980-1981,77936
15164,0028000767,1980-1981,78350
15165,0028000767,1980-1981,76996
15166,0028000767,1980-1981,78296
15167,0028000767,1980-1981,78548
15168,0028000767,1980-1981,76985
15169,0028000767,1980-1981,76162
15170,0028000767,1980-1981,78516
15171,0028000767,1980-1981,76290
15172,0028000767,1980-1981,76266
15173,0028000767,1980-1981,78199
15174,0028000767,1980-1981,76534
15175,0028000767,1980-1981,77689
15194,0028000769,1980-1981,76362
15195,0028000769,1980-1981,78047
15196,0028000769,1980-1981,78068
15197,0028000769,1980-1981,76553
15198,0028000769,1980-1981,78481
15199,0028000769,1980-1981,77952
15200,0028000769,1980-1981,76822
15201,0028000769,1980-1981,78614
15202,0028000769,1980-1981,78571
15203,0028000769,1980-1981,76360
15204,0028000769,1980-1981,78570
15205,0028000769,1980-1981,600014
15206,0028000769,1980-1981,78531
15207,0028000769,1980-1981,76567
15208,0028000769,1980-1981,76881
15209,0028000769,1980-1981,77182
15210,0028000769,1980-1981,77246
15211,0028000769,1980-1981,78310
15212,0028000769,1980-1981,78215
15213,0028000769,1980-1981,77490
15257,0028000772,1980-1981,77997
15258,0028000772,1980-1981,76516
15259,0028000772,1980-1981,77262
15260,0028000772,1980-1981,77229
15261,0028000772,1980-1981,78222
15262,0028000772,1980-1981,76321
15263,0028000772,1980-1981,77432
15264,0028000772,1980-1981,77396
15265,0028000772,1980-1981,77858
15266,0028000772,1980-1981,77328
15267,0028000772,1980-1981,78296
15268,0028000772,1980-1981,78548
15269,0028000772,1980-1981,76985
15270,0028000772,1980-1981,76162
15271,0028000772,1980-1981,78516
15272,0028000772,1980-1981,76290
15273,0028000772,1980-1981,76266
15274,0028000772,1980-1981,78199
15275,0028000772,1980-1981,76534
15276,0028000772,1980-1981,77689
15298,0028000774,1980-1981,600005
15299,0028000774,1980-1981,78600
15300,0028000774,1980-1981,76365
15301,0028000774,1980-1981,76252
15302,0028000774,1980-1981,600010
15303,0028000774,1980-1981,77160
15304,0028000774,1980-1981,77168
15305,0028000774,1980-1981,76686
15306,0028000774,1980-1981,76483
15307,0028000774,1980-1981,76296
15308,0028000774,1980-1981,77626
15309,0028000774,1980-1981,77504
15310,0028000774,1980-1981,77975
15311,0028000774,1980-1981,76500
15312,0028000774,1980-1981,76418
15313,0028000774,1980-1981,76979
15314,0028000774,1980-1981,76091
15315,0028000774,1980-1981,76887
15316,0028000774,1980-1981,77876
15317,0028000774,1980-1981,77324
15318,0028000774,1980-1981,328
15319,0028000774,1980-1981,78392
15320,0028000775,1980-1981,76453
15321,0028000775,1980-1981,76804
15322,0028000775,1980-1981,77149
15323,0028000775,1980-1981,76802
15324,0028000775,1980-1981,78150
15325,0028000775,1980-1981,77633
15326,0028000775,1980-1981,77756
15327,0028000775,1980-1981,76889
15328,0028000775,1980-1981,77163
15329,0028000775,1980-1981,76249
15330,0028000775,1980-1981,77353
15331,0028000775,1980-1981,78577
15332,0028000775,1980-1981,77817
15333,0028000775,1980-1981,76786
15334,0028000775,1980-1981,77669
15335,0028000775,1980-1981,77189
15336,0028000775,1980-1981,77449
15337,0028000775,1980-1981,77936
15338,0028000775,1980-1981,78350
15339,0028000775,1980-1981,76996
15340,0028000776,1980-1981,77487
15341,0028000776,1980-1981,76733
15342,0028000776,1980-1981,76993
15343,0028000776,1980-1981,1450
15344,0028000776,1980-1981,1449
15345,0028000776,1980-1981,76351
15346,0028000776,1980-1981,76054
15347,0028000776,1980-1981,77984
15348,0028000776,1980-1981,305
15349,0028000776,1980-1981,78351
15350,0028000776,1980-1981,77193
15351,0028000776,1980-1981,77175
15352,0028000776,1980-1981,77950
15353,0028000776,1980-1981,76539
15354,0028000776,1980-1981,76681
15355,0028000776,1980-1981,77043
15356,0028000776,1980-1981,76385
15357,0028000776,1980-1981,77162
15358,0028000776,1980-1981,77618
15359,0028000777,1980-1981,76656
15360,0028000777,1980-1981,77986
15361,0028000777,1980-1981,76435
15362,0028000777,1980-1981,77184
15363,0028000777,1980-1981,78400
15364,0028000777,1980-1981,77635
15365,0028000777,1980-1981,77420
15366,0028000777,1980-1981,77710
15367,0028000777,1980-1981,77754
15368,0028000777,1980-1981,600009
15369,0028000777,1980-1981,1381
15370,0028000777,1980-1981,77010
15371,0028000777,1980-1981,76599
15372,0028000777,1980-1981,78623
15373,0028000777,1980-1981,77623
15374,0028000777,1980-1981,77071
15375,0028000777,1980-1981,77364
15376,0028000777,1980-1981,78390
15377,0028000777,1980-1981,77996
15416,0028000780,1980-1981,76504
15417,0028000780,1980-1981,76257
15418,0028000780,1980-1981,77873
15419,0028000780,1980-1981,77715
15420,0028000780,1980-1981,76890
15421,0028000780,1980-1981,77215
15422,0028000780,1980-1981,78537
15423,0028000780,1980-1981,76619
15424,0028000780,1980-1981,76151
15425,0028000780,1980-1981,76874
15426,0028000780,1980-1981,76441
15427,0028000780,1980-1981,76500
15428,0028000780,1980-1981,76418
15429,0028000780,1980-1981,76979
15430,0028000780,1980-1981,76091
15431,0028000780,1980-1981,76887
15432,0028000780,1980-1981,77876
15433,0028000780,1980-1981,77324
15434,0028000780,1980-1981,78392
15435,0028000781,1980-1981,600005
15436,0028000781,1980-1981,78600
15437,0028000781,1980-1981,76365
15438,0028000781,1980-1981,76252
15439,0028000781,1980-1981,600010
15440,0028000781,1980-1981,77160
15441,0028000781,1980-1981,77168
15442,0028000781,1980-1981,76686
15443,0028000781,1980-1981,76483
15444,0028000781,1980-1981,76296
15445,0028000781,1980-1981,77626
15446,0028000781,1980-1981,1381
15447,0028000781,1980-1981,77010
15448,0028000781,1980-1981,76599
15449,0028000781,1980-1981,78623
15450,0028000781,1980-1981,77623
15451,0028000781,1980-1981,77071
15452,0028000781,1980-1981,77364
15453,0028000781,1980-1981,78390
15454,0028000781,1980-1981,77996
15455,0028000782,1980-1981,76362
15456,0028000782,1980-1981,78047
15457,0028000782,1980-1981,78068
15458,0028000782,1980-1981,76553
15459,0028000782,1980-1981,78481
15460,0028000782,1980-1981,77952
15461,0028000782,1980-1981,76822
15462,0028000782,1980-1981,78614
15463,0028000782,1980-1981,78571
15464,0028000782,1980-1981,76360
15465,0028000782,1980-1981,78570
15466,0028000782,1980-1981,76416
15467,0028000782,1980-1981,76471
15468,0028000782,1980-1981,78132
15469,0028000782,1980-1981,78025
15470,0028000782,1980-1981,76418
15471,0028000782,1980-1981,77144
15472,0028000782,1980-1981,76598
15473,0028000782,1980-1981,77829
15474,0028000782,1980-1981,76971
15475,0028000782,1980-1981,76305
15476,0028000782,1980-1981,77553
15477,0028000782,1980-1981,77484
15478,0028000783,1980-1981,77126
15479,0028000783,1980-1981,77997
15480,0028000783,1980-1981,76516
15481,0028000783,1980-1981,77229
15482,0028000783,1980-1981,78222
15483,0028000783,1980-1981,76321
15484,0028000783,1980-1981,77432
15485,0028000783,1980-1981,77396
15486,0028000783,1980-1981,77858
15487,0028000783,1980-1981,77328
15488,0028000783,1980-1981,77487
15489,0028000783,1980-1981,76733
15490,0028000783,1980-1981,76993
15491,0028000783,1980-1981,1450
15492,0028000783,1980-1981,1449
15493,0028000783,1980-1981,76351
15494,0028000783,1980-1981,76054
15495,0028000783,1980-1981,77984
15496,0028000783,1980-1981,305
15517,0028000785,1980-1981,600014
15518,0028000785,1980-1981,78531
15519,0028000785,1980-1981,76567
15520,0028000785,1980-1981,76881
15521,0028000785,1980-1981,77182
15522,0028000785,1980-1981,78533
15523,0028000785,1980-1981,77246
15524,0028000785,1980-1981,78310
15525,0028000785,1980-1981,78215
15526,0028000785,1980-1981,78618
15527,0028000785,1980-1981,76656
15528,0028000785,1980-1981,77986
15529,0028000785,1980-1981,76435
15530,0028000785,1980-1981,77184
15531,0028000785,1980-1981,78436
15532,0028000785,1980-1981,78400
15533,0028000785,1980-1981,77635
15534,0028000785,1980-1981,77420
15535,0028000785,1980-1981,77710
15536,0028000785,1980-1981,600009
15556,0028000787,1980-1981,78296
15557,0028000787,1980-1981,78548
15558,0028000787,1980-1981,76985
15559,0028000787,1980-1981,76162
15560,0028000787,1980-1981,78516
15561,0028000787,1980-1981,76290
15562,0028000787,1980-1981,76266
15563,0028000787,1980-1981,78199
15564,0028000787,1980-1981,76534
15565,0028000787,1980-1981,77689
15566,0028000787,1980-1981,77504
15567,0028000787,1980-1981,76500
15568,0028000787,1980-1981,76418
15569,0028000787,1980-1981,76979
15570,0028000787,1980-1981,76091
15571,0028000787,1980-1981,76887
15572,0028000787,1980-1981,77876
15573,0028000787,1980-1981,77324
15574,0028000787,1980-1981,328
15594,0028000789,1980-1981,77353
15595,0028000789,1980-1981,78577
15596,0028000789,1980-1981,77817
15597,0028000789,1980-1981,76786
15598,0028000789,1980-1981,77669
15599,0028000789,1980-1981,76616
15600,0028000789,1980-1981,77449
15601,0028000789,1980-1981,77936
15602,0028000789,1980-1981,78350
15603,0028000789,1980-1981,77487
15604,0028000789,1980-1981,76733
15605,0028000789,1980-1981,76993
15606,0028000789,1980-1981,1450
15607,0028000789,1980-1981,1449
15608,0028000789,1980-1981,76351
15609,0028000789,1980-1981,76054
15610,0028000789,1980-1981,77984
15611,0028000789,1980-1981,305
15652,0028000792,1980-1981,78351
15653,0028000792,1980-1981,77193
15654,0028000792,1980-1981,77175
15655,0028000792,1980-1981,77950
15656,0028000792,1980-1981,76539
15657,0028000792,1980-1981,940
15658,0028000792,1980-1981,76681
15659,0028000792,1980-1981,77043
15660,0028000792,1980-1981,76385
15661,0028000792,1980-1981,77162
15662,0028000792,1980-1981,77618
15663,0028000792,1980-1981,600014
15664,0028000792,1980-1981,78531
15665,0028000792,1980-1981,76567
15666,0028000792,1980-1981,76881
15667,0028000792,1980-1981,77182
15668,0028000792,1980-1981,78533
15669,0028000792,1980-1981,77246
15670,0028000792,1980-1981,78310
15671,0028000792,1980-1981,78215
15672,0028000793,1980-1981,76453
15673,0028000793,1980-1981,76804
15674,0028000793,1980-1981,77149
15675,0028000793,1980-1981,78150
15676,0028000793,1980-1981,77633
15677,0028000793,1980-1981,77944
15678,0028000793,1980-1981,77756
15679,0028000793,1980-1981,78527
15680,0028000793,1980-1981,76889
15681,0028000793,1980-1981,77163
15682,0028000793,1980-1981,76249
15683,0028000793,1980-1981,76899
15684,0028000793,1980-1981,77582
15685,0028000793,1980-1981,77331
15686,0028000793,1980-1981,76590
15687,0028000793,1980-1981,78449
15688,0028000793,1980-1981,76170
15689,0028000793,1980-1981,77273
15690,0028000793,1980-1981,77326
15691,0028000793,1980-1981,78482
15714,0028000795,1980-1981,1381
15715,0028000795,1980-1981,77010
15716,0028000795,1980-1981,76154
15717,0028000795,1980-1981,76599
15718,0028000795,1980-1981,78623
15719,0028000795,1980-1981,77623
15720,0028000795,1980-1981,77071
15721,0028000795,1980-1981,77364
15722,0028000795,1980-1981,78390
15723,0028000795,1980-1981,77996
15724,0028000795,1980-1981,76362
15725,0028000795,1980-1981,78047
15726,0028000795,1980-1981,78068
15727,0028000795,1980-1981,76553
15728,0028000795,1980-1981,78481
15729,0028000795,1980-1981,77952
15730,0028000795,1980-1981,76822
15731,0028000795,1980-1981,78614
15732,0028000795,1980-1981,78571
15733,0028000795,1980-1981,78570
15754,0028000797,1980-1981,600005
15755,0028000797,1980-1981,78600
15756,0028000797,1980-1981,76365
15757,0028000797,1980-1981,76252
15758,0028000797,1980-1981,77160
15759,0028000797,1980-1981,77168
15760,0028000797,1980-1981,76686
15761,0028000797,1980-1981,76483
15762,0028000797,1980-1981,76296
15763,0028000797,1980-1981,77626
15764,0028000797,1980-1981,76416
15765,0028000797,1980-1981,76471
15766,0028000797,1980-1981,78132
15767,0028000797,1980-1981,78025
15768,0028000797,1980-1981,77144
15769,0028000797,1980-1981,76598
15770,0028000797,1980-1981,77829
15771,0028000797,1980-1981,76971
15772,0028000797,1980-1981,76305
15773,0028000797,1980-1981,77553
15774,0028000797,1980-1981,77484
15795,0028000799,1980-1981,76362
15796,0028000799,1980-1981,78047
15797,0028000799,1980-1981,76553
15798,0028000799,1980-1981,78481
15799,0028000799,1980-1981,77952
15800,0028000799,1980-1981,76822
15801,0028000799,1980-1981,78614
15802,0028000799,1980-1981,78571
15803,0028000799,1980-1981,76360
15804,0028000799,1980-1981,78570
15805,0028000799,1980-1981,600005
15806,0028000799,1980-1981,78600
15807,0028000799,1980-1981,76365
15808,0028000799,1980-1981,76252
15809,0028000799,1980-1981,600010
15810,0028000799,1980-1981,77168
15811,0028000799,1980-1981,76686
15812,0028000799,1980-1981,76483
15813,0028000799,1980-1981,76296
15814,0028000799,1980-1981,77626
15815,0028000800,1980-1981,77290
15816,0028000800,1980-1981,77136
15817,0028000800,1980-1981,76317
15818,0028000800,1980-1981,76231
15819,0028000800,1980-1981,77148
15820,0028000800,1980-1981,77532
15821,0028000800,1980-1981,229
15822,0028000800,1980-1981,76526
15823,0028000800,1980-1981,77770
15824,0028000800,1980-1981,76095
15825,0028000800,1980-1981,77487
15826,0028000800,1980-1981,76733
15827,0028000800,1980-1981,76707
15828,0028000800,1980-1981,76993
15829,0028000800,1980-1981,1450
15830,0028000800,1980-1981,1449
15831,0028000800,1980-1981,76351
15832,0028000800,1980-1981,76054
15833,0028000800,1980-1981,77984
15834,0028000800,1980-1981,305
15835,0028000801,1980-1981,76416
15836,0028000801,1980-1981,76471
15837,0028000801,1980-1981,78132
15838,0028000801,1980-1981,78025
15839,0028000801,1980-1981,76418
15840,0028000801,1980-1981,77144
15841,0028000801,1980-1981,76598
15842,0028000801,1980-1981,77829
15843,0028000801,1980-1981,76971
15844,0028000801,1980-1981,77553
15845,0028000801,1980-1981,77484
15846,0028000801,1980-1981,76656
15847,0028000801,1980-1981,77986
15848,0028000801,1980-1981,76435
15849,0028000801,1980-1981,77184
15850,0028000801,1980-1981,78400
15851,0028000801,1980-1981,77635
15852,0028000801,1980-1981,77420
15853,0028000801,1980-1981,77710
15854,0028000801,1980-1981,77754
15855,0028000802,1980-1981,77353
15856,0028000802,1980-1981,77817
15857,0028000802,1980-1981,76786
15858,0028000802,1980-1981,77669
15859,0028000802,1980-1981,77189
15860,0028000802,1980-1981,76616
15861,0028000802,1980-1981,77449
15862,0028000802,1980-1981,77936
15863,0028000802,1980-1981,78350
15864,0028000802,1980-1981,76996
15865,0028000802,1980-1981,77504
15866,0028000802,1980-1981,76500
15867,0028000802,1980-1981,76418
15868,0028000802,1980-1981,76979
15869,0028000802,1980-1981,76091
15870,0028000802,1980-1981,76887
15871,0028000802,1980-1981,77876
15872,0028000802,1980-1981,77324
15873,0028000802,1980-1981,328
15874,0028000802,1980-1981,78392
15976,0028000808,1980-1981,76504
15977,0028000808,1980-1981,76257
15978,0028000808,1980-1981,77873
15979,0028000808,1980-1981,77715
15980,0028000808,1980-1981,76890
15981,0028000808,1980-1981,77215
15982,0028000808,1980-1981,78537
15983,0028000808,1980-1981,76151
15984,0028000808,1980-1981,76874
15985,0028000808,1980-1981,76441
15986,0028000808,1980-1981,78296
15987,0028000808,1980-1981,78548
15988,0028000808,1980-1981,76985
15989,0028000808,1980-1981,76162
15990,0028000808,1980-1981,78516
15991,0028000808,1980-1981,76290
15992,0028000808,1980-1981,76266
15993,0028000808,1980-1981,78199
15994,0028000808,1980-1981,76534
15995,0028000808,1980-1981,77689
15996,0028000809,1980-1981,76416
15997,0028000809,1980-1981,78132
15998,0028000809,1980-1981,78025
15999,0028000809,1980-1981,76418
16000,0028000809,1980-1981,77144
16001,0028000809,1980-1981,77528
16002,0028000809,1980-1981,76598
16003,0028000809,1980-1981,77829
16004,0028000809,1980-1981,76971
16005,0028000809,1980-1981,77553
16006,0028000809,1980-1981,77484
16007,0028000809,1980-1981,77353
16008,0028000809,1980-1981,77817
16009,0028000809,1980-1981,76786
16010,0028000809,1980-1981,77669
16011,0028000809,1980-1981,77189
16012,0028000809,1980-1981,76616
16013,0028000809,1980-1981,77449
16014,0028000809,1980-1981,77936
16015,0028000809,1980-1981,78350
16016,0028000809,1980-1981,76996
16037,0028000811,1980-1981,78351
16038,0028000811,1980-1981,77193
16039,0028000811,1980-1981,77175
16040,0028000811,1980-1981,77950
16041,0028000811,1980-1981,76539
16042,0028000811,1980-1981,940
16043,0028000811,1980-1981,76681
16044,0028000811,1980-1981,77043
16045,0028000811,1980-1981,76385
16046,0028000811,1980-1981,77162
16047,0028000811,1980-1981,77618
16048,0028000811,1980-1981,600005
16049,0028000811,1980-1981,78600
16050,0028000811,1980-1981,76365
16051,0028000811,1980-1981,76252
16052,0028000811,1980-1981,600010
16053,0028000811,1980-1981,77160
16054,0028000811,1980-1981,77168
16055,0028000811,1980-1981,76686
16056,0028000811,1980-1981,76483
16057,0028000811,1980-1981,76296
16058,0028000811,1980-1981,77626
16138,0028000816,1980-1981,77487
16139,0028000816,1980-1981,76733
16140,0028000816,1980-1981,76707
16141,0028000816,1980-1981,76993
16142,0028000816,1980-1981,1450
16143,0028000816,1980-1981,1449
16144,0028000816,1980-1981,76351
16145,0028000816,1980-1981,76054
16146,0028000816,1980-1981,77984
16147,0028000816,1980-1981,305
16148,0028000816,1980-1981,76608
16149,0028000816,1980-1981,76362
16150,0028000816,1980-1981,78047
16151,0028000816,1980-1981,78068
16152,0028000816,1980-1981,76553
16153,0028000816,1980-1981,78481
16154,0028000816,1980-1981,77952
16155,0028000816,1980-1981,76822
16156,0028000816,1980-1981,78614
16157,0028000816,1980-1981,78571
16158,0028000816,1980-1981,76360
16159,0028000816,1980-1981,78570
16160,0028000817,1980-1981,77504
16161,0028000817,1980-1981,76500
16162,0028000817,1980-1981,76418
16163,0028000817,1980-1981,76979
16164,0028000817,1980-1981,76091
16165,0028000817,1980-1981,76887
16166,0028000817,1980-1981,77876
16167,0028000817,1980-1981,77324
16168,0028000817,1980-1981,328
16169,0028000817,1980-1981,600014
16170,0028000817,1980-1981,78531
16171,0028000817,1980-1981,76567
16172,0028000817,1980-1981,76881
16173,0028000817,1980-1981,77182
16174,0028000817,1980-1981,78533
16175,0028000817,1980-1981,77246
16176,0028000817,1980-1981,78310
16177,0028000817,1980-1981,78215
16178,0028000818,1980-1981,76453
16179,0028000818,1980-1981,76804
16180,0028000818,1980-1981,77149
16181,0028000818,1980-1981,78150
16182,0028000818,1980-1981,77633
16183,0028000818,1980-1981,77944
16184,0028000818,1980-1981,77756
16185,0028000818,1980-1981,78527
16186,0028000818,1980-1981,76889
16187,0028000818,1980-1981,77163
16188,0028000818,1980-1981,76249
16189,0028000818,1980-1981,77126
16190,0028000818,1980-1981,77997
16191,0028000818,1980-1981,76516
16192,0028000818,1980-1981,77262
16193,0028000818,1980-1981,77229
16194,0028000818,1980-1981,78222
16195,0028000818,1980-1981,76321
16196,0028000818,1980-1981,77432
16197,0028000818,1980-1981,77396
16198,0028000818,1980-1981,77858
16199,0028000818,1980-1981,77328
16242,0028000821,1980-1981,76416
16243,0028000821,1980-1981,78132
16244,0028000821,1980-1981,78025
16245,0028000821,1980-1981,76418
16246,0028000821,1980-1981,77144
16247,0028000821,1980-1981,77528
16248,0028000821,1980-1981,77829
16249,0028000821,1980-1981,76971
16250,0028000821,1980-1981,76305
16251,0028000821,1980-1981,77553
16252,0028000821,1980-1981,77484
16253,0028000821,1980-1981,600014
16254,0028000821,1980-1981,78531
16255,0028000821,1980-1981,76567
16256,0028000821,1980-1981,76881
16257,0028000821,1980-1981,77182
16258,0028000821,1980-1981,78533
16259,0028000821,1980-1981,77246
16260,0028000821,1980-1981,78310
16261,0028000821,1980-1981,78215
16284,0028000823,1980-1981,78296
16285,0028000823,1980-1981,78548
16286,0028000823,1980-1981,76985
16287,0028000823,1980-1981,76162
16288,0028000823,1980-1981,78516
16289,0028000823,1980-1981,76290
16290,0028000823,1980-1981,76266
16291,0028000823,1980-1981,78199
16292,0028000823,1980-1981,76534
16293,0028000823,1980-1981,77689
16294,0028000823,1980-1981,76899
16295,0028000823,1980-1981,77582
16296,0028000823,1980-1981,77331
16297,0028000823,1980-1981,76590
16298,0028000823,1980-1981,78449
16299,0028000823,1980-1981,76170
16300,0028000823,1980-1981,77273
16301,0028000823,1980-1981,77326
16302,0028000823,1980-1981,78482
16323,0028000825,1980-1981,77290
16324,0028000825,1980-1981,77136
16325,0028000825,1980-1981,76317
16326,0028000825,1980-1981,76231
16327,0028000825,1980-1981,77148
16328,0028000825,1980-1981,77532
16329,0028000825,1980-1981,229
16330,0028000825,1980-1981,76526
16331,0028000825,1980-1981,77770
16332,0028000825,1980-1981,76095
16333,0028000825,1980-1981,78351
16334,0028000825,1980-1981,77193
16335,0028000825,1980-1981,77175
16336,0028000825,1980-1981,77950
16337,0028000825,1980-1981,76539
16338,0028000825,1980-1981,76681
16339,0028000825,1980-1981,77043
16340,0028000825,1980-1981,76385
16341,0028000825,1980-1981,77618
16342,0028000826,1980-1981,77487
16343,0028000826,1980-1981,76733
16344,0028000826,1980-1981,76707
16345,0028000826,1980-1981,76993
16346,0028000826,1980-1981,1450
16347,0028000826,1980-1981,1449
16348,0028000826,1980-1981,76351
16349,0028000826,1980-1981,76054
16350,0028000826,1980-1981,77984
16351,0028000826,1980-1981,305
16352,0028000826,1980-1981,76608
16353,0028000826,1980-1981,600005
16354,0028000826,1980-1981,78600
16355,0028000826,1980-1981,76365
16356,0028000826,1980-1981,76252
16357,0028000826,1980-1981,600010
16358,0028000826,1980-1981,77160
16359,0028000826,1980-1981,77168
16360,0028000826,1980-1981,76686
16361,0028000826,1980-1981,76483
16362,0028000826,1980-1981,76296
16363,0028000826,1980-1981,77626
16364,0028000827,1980-1981,78351
16365,0028000827,1980-1981,77193
16366,0028000827,1980-1981,77175
16367,0028000827,1980-1981,77950
16368,0028000827,1980-1981,76539
16369,0028000827,1980-1981,940
16370,0028000827,1980-1981,76681
16371,0028000827,1980-1981,77043
16372,0028000827,1980-1981,76385
16373,0028000827,1980-1981,77162
16374,0028000827,1980-1981,77618
16375,0028000827,1980-1981,76362
16376,0028000827,1980-1981,78047
16377,0028000827,1980-1981,78068
16378,0028000827,1980-1981,76553
16379,0028000827,1980-1981,78481
16380,0028000827,1980-1981,77952
16381,0028000827,1980-1981,76822
16382,0028000827,1980-1981,78614
16383,0028000827,1980-1981,78571
16384,0028000827,1980-1981,76360
16385,0028000827,1980-1981,78570
16386,0028000828,1980-1981,77353
16387,0028000828,1980-1981,78577
16388,0028000828,1980-1981,77817
16389,0028000828,1980-1981,76786
16390,0028000828,1980-1981,77669
16391,0028000828,1980-1981,77189
16392,0028000828,1980-1981,76616
16393,0028000828,1980-1981,77449
16394,0028000828,1980-1981,77936
16395,0028000828,1980-1981,76996
16396,0028000828,1980-1981,77264
16397,0028000828,1980-1981,77495
16398,0028000828,1980-1981,77937
16399,0028000828,1980-1981,76353
16400,0028000828,1980-1981,76966
16401,0028000828,1980-1981,77419
16402,0028000828,1980-1981,78195
16403,0028000828,1980-1981,78015
16404,0028000828,1980-1981,78139
16405,0028000828,1980-1981,77800
16406,0028000829,1980-1981,1381
16407,0028000829,1980-1981,77010
16408,0028000829,1980-1981,76154
16409,0028000829,1980-1981,76599
16410,0028000829,1980-1981,78623
16411,0028000829,1980-1981,77623
16412,0028000829,1980-1981,77071
16413,0028000829,1980-1981,77364
16414,0028000829,1980-1981,78390
16415,0028000829,1980-1981,77996
16416,0028000829,1980-1981,76416
16417,0028000829,1980-1981,78132
16418,0028000829,1980-1981,78025
16419,0028000829,1980-1981,76418
16420,0028000829,1980-1981,77144
16421,0028000829,1980-1981,77528
16422,0028000829,1980-1981,77829
16423,0028000829,1980-1981,76971
16424,0028000829,1980-1981,76305
16425,0028000829,1980-1981,77553
16426,0028000829,1980-1981,77484
16427,0028000830,1980-1981,76656
16428,0028000830,1980-1981,77986
16429,0028000830,1980-1981,76435
16430,0028000830,1980-1981,77184
16431,0028000830,1980-1981,78436
16432,0028000830,1980-1981,78400
16433,0028000830,1980-1981,77635
16434,0028000830,1980-1981,77420
16435,0028000830,1980-1981,77710
16436,0028000830,1980-1981,77754
16437,0028000830,1980-1981,77504
16438,0028000830,1980-1981,76500
16439,0028000830,1980-1981,76418
16440,0028000830,1980-1981,76979
16441,0028000830,1980-1981,76091
16442,0028000830,1980-1981,76887
16443,0028000830,1980-1981,77876
16444,0028000830,1980-1981,77324
16445,0028000830,1980-1981,78392
16503,0028000834,1980-1981,77504
16504,0028000834,1980-1981,76500
16505,0028000834,1980-1981,76418
16506,0028000834,1980-1981,76979
16507,0028000834,1980-1981,76091
16508,0028000834,1980-1981,76887
16509,0028000834,1980-1981,77876
16510,0028000834,1980-1981,77324
16511,0028000834,1980-1981,78392
16512,0028000834,1980-1981,77290
16513,0028000834,1980-1981,77136
16514,0028000834,1980-1981,76317
16515,0028000834,1980-1981,76231
16516,0028000834,1980-1981,77148
16517,0028000834,1980-1981,77532
16518,0028000834,1980-1981,229
16519,0028000834,1980-1981,76526
16520,0028000834,1980-1981,77770
16542,0028000836,1980-1981,600005
16543,0028000836,1980-1981,78600
16544,0028000836,1980-1981,76365
16545,0028000836,1980-1981,77160
16546,0028000836,1980-1981,77168
16547,0028000836,1980-1981,76686
16548,0028000836,1980-1981,76483
16549,0028000836,1980-1981,76296
16550,0028000836,1980-1981,77626
16551,0028000836,1980-1981,78351
16552,0028000836,1980-1981,77193
16553,0028000836,1980-1981,77175
16554,0028000836,1980-1981,77950
