ast,blk,blka,court,dreb,epoch,fbpts,fbptsa,fbptsm,fga,fgm,fn,fta,ftm,full_dt,full_name,game_date,gid,hm_away,ln,memo,min,num,oreb,pf,pid,pip,pipa,pipm,pm,pos,pts,reb,season,sec,status,stl,team,tf,totsec,tov,tpa,tpm
3,1,0,0,5,1576124993866,0,0,0,4,3,De'Anthony,2,2,2019-12-12 04:29:53.866,De'Anthony Melton,2019-12-11,0021900363,A,Melton,,18,0,1,5,1629001,2,1,1,22,,9,6,2019-2020,46,A,0,MEM,0,1126,1,1,1
0,2,0,0,7,1576124993866,0,1,0,6,5,Brandon,5,3,2019-12-12 04:29:53.866,Brandon Clarke,2019-12-11,0021900363,A,Clarke,,21,15,0,2,1629634,6,4,3,18,,15,7,2019-2020,57,A,0,MEM,0,1317,1,2,2
2,0,0,0,2,1576124993866,0,0,0,2,1,Tyus,0,0,2019-12-12 04:29:53.866,Tyus Jones,2019-12-11,0021900363,A,Jones,,14,21,0,0,1626145,2,1,1,13,,2,2,2019-2020,37,A,1,MEM,0,877,0,0,0
0,0,0,1,4,1576124993866,0,0,0,4,1,Kyle,1,1,2019-12-12 04:29:53.866,Kyle Anderson,2019-12-11,0021900363,A,Anderson,,12,1,1,2,203937,2,3,1,2,,3,5,2019-2020,31,A,1,MEM,0,751,1,0,0
0,0,0,1,4,1576124993866,0,0,0,4,0,Solomon,0,0,2019-12-12 04:29:53.866,Solomon Hill,2019-12-11,0021900363,A,Hill,,17,44,1,2,203524,0,0,0,0,,0,5,2019-2020,8,A,1,MEM,0,1028,1,3,0
1,0,0,0,0,1576124993866,0,0,0,1,1,Marko,0,0,2019-12-12 04:29:53.866,Marko Guduric,2019-12-11,0021900363,A,Guduric,,5,23,1,2,1629741,0,0,0,-11,,3,1,2019-2020,41,A,0,MEM,0,341,3,1,1
0,0,0,0,0,1576124993866,0,0,0,0,0,Bruno,0,0,2019-12-12 04:29:53.866,Bruno Caboclo,2019-12-11,0021900363,A,Caboclo,,0,5,0,0,203998,0,0,0,0,,0,0,2019-2020,0,A,0,MEM,0,0,0,0,0
0,0,0,0,0,1576124993866,0,0,0,0,0,Yuta,0,0,2019-12-12 04:29:53.866,Yuta Watanabe,2019-12-11,0021900363,A,Watanabe,,0,18,0,0,1629139,0,0,0,0,,0,0,2019-2020,0,A,0,MEM,0,0,0,0,0
0,0,0,0,0,1576124993866,0,0,0,0,0,Grayson,0,0,2019-12-12 04:29:53.866,Grayson Allen,2019-12-11,0021900363,A,Allen,,0,3,0,0,1628960,0,0,0,0,,0,0,2019-2020,0,I,0,MEM,0,0,0,0,0
0,0,0,0,0,1576124993866,0,0,0,0,0,Andre,0,0,2019-12-12 04:29:53.866,Andre Iguodala,2019-12-11,0021900363,A,Iguodala,,0,9,0,0,2738,0,0,0,0,,0,0,2019-2020,0,I,0,MEM,0,0,0,0,0
0,0,0,0,0,1576124993866,0,0,0,0,0,Josh,0,0,2019-12-12 04:29:53.866,Josh Jackson,2019-12-11,0021900363,A,Jackson,,0,20,0,0,1628367,0,0,0,0,,0,0,2019-2020,0,I,0,MEM,0,0,0,0,0
0,0,0,0,0,1576124993866,0,0,0,0,0,John,0,0,2019-12-12 04:29:53.866,John Konchar,2019-12-11,0021900363,A,Konchar,,0,46,0,0,1629723,0,0,0,0,,0,0,2019-2020,0,I,0,MEM,0,0,0,0,0
0,4,0,1,11,1576124993866,5,3,1,13,5,Kelly,3,3,2019-12-12 04:29:53.866,Kelly Oubre Jr.,2019-12-11,0021900363,H,Oubre Jr.,,37,3,2,3,1626162,8,9,4,2,SF,14,13,2019-2020,48,A,1,PHX,0,2268,2,4,1
5,0,0,0,5,1576124993866,0,0,0,10,3,Dario,0,0,2019-12-12 04:29:53.866,Dario Saric,2019-12-11,0021900363,H,Saric,,26,20,0,5,203967,4,5,2,4,PF,7,5,2019-2020,5,A,0,PHX,0,1565,0,5,1
3,0,1,1,5,1576124993866,0,0,0,12,9,Frank,3,2,2019-12-12 04:29:53.866,Frank Kaminsky,2019-12-11,0021900363,H,Kaminsky,,25,8,0,2,1626163,10,6,5,6,C,24,5,2019-2020,48,A,1,PHX,0,1548,0,4,4
10,0,0,1,3,1576124993866,0,1,0,17,6,Devin,4,3,2019-12-12 04:29:53.866,Devin Booker,2019-12-11,0021900363,H,Booker,,39,1,1,1,1626164,8,10,4,-15,SG,15,4,2019-2020,17,A,1,PHX,0,2357,1,3,0
8,0,0,1,1,1576124993866,2,0,0,15,7,Ricky,7,7,2019-12-12 04:29:53.866,Ricky Rubio,2019-12-11,0021900363,H,Rubio,,37,11,0,1,201937,10,7,5,-2,PG,22,1,2019-2020,36,A,1,PHX,0,2256,5,6,1
1,0,2,0,2,1576124993866,0,2,0,6,0,Ty,0,0,2019-12-12 04:29:53.866,Ty Jerome,2019-12-11,0021900363,H,Jerome,,10,10,0,1,1629660,0,2,0,-5,,0,2,2019-2020,24,A,1,PHX,0,624,0,2,0
1,0,1,1,3,1576124993866,3,2,1,8,3,Cameron,4,3,2019-12-12 04:29:53.866,Cameron Johnson,2019-12-11,0021900363,H,Johnson,,24,23,2,1,1629661,0,1,0,-1,,11,5,2019-2020,11,A,1,PHX,0,1451,2,5,2
0,0,0,0,3,1576124993866,0,0,0,2,1,Mikal,2,1,2019-12-12 04:29:53.866,Mikal Bridges,2019-12-11,0021900363,H,Bridges,,20,25,0,1,1628969,2,1,1,-10,,3,3,2019-2020,45,A,0,PHX,0,1245,1,1,0
1,0,0,0,3,1576124993866,2,0,0,10,3,Aron,7,6,2019-12-12 04:29:53.866,Aron Baynes,2019-12-11,0021900363,H,Baynes,,18,46,3,5,203382,6,6,3,-14,,12,6,2019-2020,4,A,0,PHX,0,1084,1,4,0
0,0,0,0,0,1576124993866,0,0,0,0,0,Jevon,0,0,2019-12-12 04:29:53.866,Jevon Carter,2019-12-11,0021900363,H,Carter,,0,4,0,0,1628975,0,0,0,0,,0,0,2019-2020,0,A,0,PHX,0,0,0,0,0
0,0,0,0,0,1576124993866,0,0,0,0,0,Cheick,0,0,2019-12-12 04:29:53.866,Cheick Diallo,2019-12-11,0021900363,H,Diallo,,0,14,0,0,1627767,0,0,0,0,,0,0,2019-2020,0,A,0,PHX,0,0,0,0,0
0,0,0,0,0,1576124993866,0,0,0,0,0,Tyler,0,0,2019-12-12 04:29:53.866,Tyler Johnson,2019-12-11,0021900363,H,Johnson,,0,16,0,0,204020,0,0,0,0,,0,0,2019-2020,0,A,0,PHX,0,0,0,0,0
0,0,0,0,0,1576124993866,0,0,0,0,0,Elie,0,0,2019-12-12 04:29:53.866,Elie Okobo,2019-12-11,0021900363,H,Okobo,,0,2,0,0,1629059,0,0,0,0,,0,0,2019-2020,0,A,0,PHX,0,0,0,0,0
0,0,0,0,0,1576124993866,0,0,0,0,0,Deandre,0,0,2019-12-12 04:29:53.866,Deandre Ayton,2019-12-11,0021900363,H,Ayton,,0,22,0,0,1629028,0,0,0,0,,0,0,2019-2020,0,I,0,PHX,0,0,0,0,0
0,0,0,0,0,1576124993866,0,0,0,0,0,Jared,0,0,2019-12-12 04:29:53.866,Jared Harper,2019-12-11,0021900363,H,Harper,,0,12,0,0,1629607,0,0,0,0,,0,0,2019-2020,0,I,0,PHX,0,0,0,0,0
0,0,0,0,0,1576124993866,0,0,0,0,0,Jalen,0,0,2019-12-12 04:29:53.866,Jalen Lecque,2019-12-11,0021900363,H,Lecque,,0,0,0,0,1629665,0,0,0,0,,0,0,2019-2020,0,I,0,PHX,0,0,0,0,0
3,0,2,1,3,1576121535631,0,1,0,14,4,Bojan,4,4,2019-12-12 03:32:15.631,Bojan Bogdanovic,2019-12-11,0021900362,A,Bogdanovic,,34,44,0,2,202711,4,5,2,-1,SF,14,3,2019-2020,45,A,0,UTA,0,2085,6,8,2
2,0,0,1,5,1576121535631,0,1,0,7,2,Royce,0,0,2019-12-12 03:32:15.631,Royce O'Neale,2019-12-11,0021900362,A,O'Neale,,30,23,0,4,1626220,0,2,0,-1,PF,6,5,2019-2020,53,A,1,UTA,0,1853,0,5,2
3,2,1,1,9,1576121535631,0,0,0,11,8,Rudy,7,4,2019-12-12 03:32:15.631,Rudy Gobert,2019-12-11,0021900362,A,Gobert,,36,27,7,2,203497,16,11,8,-1,C,20,16,2019-2020,27,A,2,UTA,0,2187,3,0,0
5,0,0,1,4,1576121535631,0,0,0,14,9,Joe,2,2,2019-12-12 03:32:15.631,Joe Ingles,2019-12-11,0021900362,A,Ingles,,36,2,1,3,204060,6,4,3,2,SG,23,5,2019-2020,16,A,1,UTA,0,2176,2,6,3
6,1,0,1,4,1576121535631,0,1,0,20,13,Donovan,2,2,2019-12-12 03:32:15.631,Donovan Mitchell,2019-12-11,0021900362,A,Mitchell,,36,45,1,3,1628378,16,11,8,5,PG,30,5,2019-2020,19,A,0,UTA,0,2179,2,5,2
2,2,0,0,4,1576121535631,0,0,0,7,4,Emmanuel,4,3,2019-12-12 03:32:15.631,Emmanuel Mudiay,2019-12-11,0021900362,A,Mudiay,,22,8,1,4,1626144,2,2,1,15,,13,5,2019-2020,10,A,0,UTA,0,1330,1,3,2
1,1,0,0,2,1576121535631,0,0,0,1,1,Ed,1,0,2019-12-12 03:32:15.631,Ed Davis,2019-12-11,0021900362,A,Davis,,11,17,1,3,202334,2,1,1,12,,2,3,2019-2020,33,A,0,UTA,0,693,0,0,0
1,0,0,0,1,1576121535631,0,0,0,6,3,Jeff,2,2,2019-12-12 03:32:15.631,Jeff Green,2019-12-11,0021900362,A,Green,,17,22,0,1,201145,2,1,1,12,,10,1,2019-2020,7,A,0,UTA,0,1027,1,5,2
0,1,0,0,2,1576121535631,0,0,0,3,3,Georges,0,0,2019-12-12 03:32:15.631,Georges Niang,2019-12-11,0021900362,A,Niang,,14,31,0,0,1627777,0,0,0,12,,9,2,2019-2020,30,A,0,UTA,0,870,0,3,3
0,0,0,0,0,1576121535631,0,0,0,0,0,Tony,0,0,2019-12-12 03:32:15.631,Tony Bradley,2019-12-11,0021900362,A,Bradley,,0,13,0,0,1628396,0,0,0,0,,0,0,2019-2020,0,A,0,UTA,0,0,0,0,0
0,0,0,0,0,1576121535631,0,0,0,0,0,Dante,0,0,2019-12-12 03:32:15.631,Dante Exum,2019-12-11,0021900362,A,Exum,,0,11,0,0,203957,0,0,0,0,,0,0,2019-2020,0,A,0,UTA,0,0,0,0,0
0,0,0,0,0,1576121535631,0,0,0,0,0,Nigel,0,0,2019-12-12 03:32:15.631,Nigel Williams-Goss,2019-12-11,0021900362,A,Williams-Goss,,0,0,0,0,1628430,0,0,0,0,,0,0,2019-2020,0,A,0,UTA,0,0,0,0,0
0,0,0,0,0,1576121535631,0,0,0,0,0,Jarrell,0,0,2019-12-12 03:32:15.631,Jarrell Brantley,2019-12-11,0021900362,A,Brantley,,0,5,0,0,1629714,0,0,0,0,,0,0,2019-2020,0,I,0,UTA,0,0,0,0,0
0,0,0,0,0,1576121535631,0,0,0,0,0,Mike,0,0,2019-12-12 03:32:15.631,Mike Conley,2019-12-11,0021900362,A,Conley,,0,10,0,0,201144,0,0,0,0,,0,0,2019-2020,0,I,0,UTA,0,0,0,0,0
0,0,0,0,0,1576121535631,0,0,0,0,0,Juwan,0,0,2019-12-12 03:32:15.631,Juwan Morgan,2019-12-11,0021900362,A,Morgan,,0,16,0,0,1629752,0,0,0,0,,0,0,2019-2020,0,I,0,UTA,0,0,0,0,0
0,0,0,0,0,1576121535631,0,0,0,0,0,Miye,0,0,2019-12-12 03:32:15.631,Miye Oni,2019-12-11,0021900362,A,Oni,,0,24,0,0,1629671,0,0,0,0,,0,0,2019-2020,0,I,0,UTA,0,0,0,0,0
0,0,0,0,0,1576121535631,0,0,0,0,0,Justin,0,0,2019-12-12 03:32:15.631,Justin Wright-Foreman,2019-12-11,0021900362,A,Wright-Foreman,,0,3,0,0,1629625,0,0,0,0,,0,0,2019-2020,0,I,0,UTA,0,0,0,0,0
1,0,2,0,1,1576121535631,0,0,0,8,2,Jarrett,2,0,2019-12-12 03:32:15.631,Jarrett Culver,2019-12-11,0021900362,H,Culver,,21,23,2,0,1629633,4,6,2,-14,SF,4,3,2019-2020,14,A,0,MIN,0,1274,0,2,0
2,0,0,1,6,1576121535631,2,1,1,13,5,Robert,2,1,2019-12-12 03:32:15.631,Robert Covington,2019-12-11,0021900362,H,Covington,,30,33,1,5,203496,4,3,2,-16,PF,14,7,2019-2020,15,A,2,MIN,0,1815,2,10,3
3,0,0,1,7,1576121535631,0,0,0,15,6,Karl-Anthony,9,7,2019-12-12 03:32:15.631,Karl-Anthony Towns,2019-12-11,0021900362,H,Towns,,36,32,4,5,1626157,8,4,4,-2,C,21,11,2019-2020,26,A,1,MIN,0,2186,5,9,2
0,1,1,1,4,1576121535631,3,2,1,8,3,Josh,4,4,2019-12-12 03:32:15.631,Josh Okogie,2019-12-11,0021900362,H,Okogie,,30,20,1,2,1629006,0,3,0,3,SG,13,5,2019-2020,54,A,1,MIN,0,1854,1,5,3
3,0,3,1,4,1576121535631,0,0,0,23,11,Andrew,1,1,2019-12-12 03:32:15.631,Andrew Wiggins,2019-12-11,0021900362,H,Wiggins,,37,22,2,1,203952,14,13,7,-6,PG,26,6,2019-2020,32,A,3,MIN,0,2252,2,8,3
6,1,1,1,3,1576121535631,2,1,1,16,11,Jeff,6,6,2019-12-12 03:32:15.631,Jeff Teague,2019-12-11,0021900362,H,Teague,,35,0,1,1,201952,14,12,7,3,,32,4,2019-2020,50,A,1,MIN,0,2150,0,4,4
0,1,0,0,0,1576121535631,0,0,0,2,2,Jordan,2,2,2019-12-12 03:32:15.631,Jordan Bell,2019-12-11,0021900362,H,Bell,,13,7,3,0,1628395,4,2,2,-1,,6,3,2019-2020,33,A,0,MIN,0,813,0,0,0
1,0,0,0,0,1576121535631,0,1,0,2,0,Shabazz,0,0,2019-12-12 03:32:15.631,Shabazz Napier,2019-12-11,0021900362,H,Napier,,12,13,0,1,203894,0,1,0,-9,,0,0,2019-2020,42,A,1,MIN,0,762,0,1,0
1,0,0,0,1,1576121535631,0,0,0,2,0,Gorgui,0,0,2019-12-12 03:32:15.631,Gorgui Dieng,2019-12-11,0021900362,H,Dieng,,11,5,1,3,203476,0,1,0,-7,,0,2,2019-2020,25,A,0,MIN,0,685,1,1,0
1,0,0,0,1,1576121535631,0,0,0,2,0,Treveon,0,0,2019-12-12 03:32:15.631,Treveon Graham,2019-12-11,0021900362,H,Graham,,10,12,0,1,1626203,0,1,0,-6,,0,1,2019-2020,7,A,0,MIN,0,607,0,1,0
0,0,0,0,0,1576121535631,0,0,0,0,0,Naz,0,0,2019-12-12 03:32:15.631,Naz Reid,2019-12-11,0021900362,H,Reid,,0,11,0,0,1629675,0,0,0,0,,0,0,2019-2020,0,A,0,MIN,0,0,0,0,0
0,0,0,0,0,1576121535631,0,0,0,0,0,Noah,0,0,2019-12-12 03:32:15.631,Noah Vonleh,2019-12-11,0021900362,H,Vonleh,,0,1,0,0,203943,0,0,0,0,,0,0,2019-2020,0,A,0,MIN,0,0,0,0,0
0,0,0,0,0,1576121535631,0,0,0,0,0,Keita,0,0,2019-12-12 03:32:15.631,Keita Bates-Diop,2019-12-11,0021900362,H,Bates-Diop,,0,31,0,0,1628966,0,0,0,0,,0,0,2019-2020,0,I,0,MIN,0,0,0,0,0
0,0,0,0,0,1576121535631,0,0,0,0,0,Jake,0,0,2019-12-12 03:32:15.631,Jake Layman,2019-12-11,0021900362,H,Layman,,0,10,0,0,1627774,0,0,0,0,,0,0,2019-2020,0,I,0,MIN,0,0,0,0,0
0,0,0,0,0,1576121535631,0,0,0,0,0,Kelan,0,0,2019-12-12 03:32:15.631,Kelan Martin,2019-12-11,0021900362,H,Martin,,0,30,0,0,1629103,0,0,0,0,,0,0,2019-2020,0,I,0,MIN,0,0,0,0,0
0,0,0,0,0,1576121535631,0,0,0,0,0,Jordan,0,0,2019-12-12 03:32:15.631,Jordan McLaughlin,2019-12-11,0021900362,H,McLaughlin,,0,6,0,0,1629162,0,0,0,0,,0,0,2019-2020,0,I,0,MIN,0,0,0,0,0
0,0,0,0,0,1576121535631,0,0,0,0,0,Jaylen,0,0,2019-12-12 03:32:15.631,Jaylen Nowell,2019-12-11,0021900362,H,Nowell,,0,4,0,0,1629669,0,0,0,0,,0,0,2019-2020,0,I,0,MIN,0,0,0,0,0
1,1,3,0,1,1576121587371,3,1,1,9,2,De'Andre,0,0,2019-12-12 03:33:07.371,De'Andre Hunter,2019-12-11,0021900361,A,Hunter,,23,12,1,1,1629631,0,4,0,-1,SF,6,2,2019-2020,54,A,0,ATL,0,1434,0,5,2
0,1,0,0,5,1576121587371,4,2,2,10,5,Jabari,0,0,2019-12-12 03:33:07.371,Jabari Parker,2019-12-11,0021900361,A,Parker,,21,5,2,2,203953,8,7,4,-9,PF,11,7,2019-2020,8,A,1,ATL,0,1268,2,2,1
0,1,1,0,2,1576121587371,0,0,0,6,5,Damian,0,0,2019-12-12 03:33:07.371,Damian Jones,2019-12-11,0021900361,A,Jones,,13,30,1,4,1627745,10,6,5,-12,C,10,3,2019-2020,55,A,0,ATL,0,835,1,0,0
4,0,0,0,1,1576121587371,0,1,0,9,3,Kevin,2,2,2019-12-12 03:33:07.371,Kevin Huerter,2019-12-11,0021900361,A,Huerter,,24,3,1,2,1628989,4,2,2,-24,SG,9,2,2019-2020,19,A,1,ATL,0,1459,2,6,1
13,0,0,0,2,1576121587371,6,2,2,14,4,Trae,7,6,2019-12-12 03:33:07.371,Trae Young,2019-12-11,0021900361,A,Young,,31,11,0,3,1629027,6,8,3,-17,PG,15,2,2019-2020,44,A,2,ATL,0,1904,7,6,1
1,1,0,1,5,1576121587371,3,1,1,11,4,Cam,8,5,2019-12-12 03:33:07.371,Cam Reddish,2019-12-11,0021900361,A,Reddish,,29,22,1,4,1629629,0,1,0,-23,,16,6,2019-2020,0,A,0,ATL,0,1740,3,9,3
3,0,2,0,2,1576121587371,2,1,1,9,7,Alex,4,2,2019-12-12 03:33:07.371,Alex Len,2019-12-11,0021900361,A,Len,,19,25,3,2,203458,12,8,6,-18,,17,5,2019-2020,46,A,0,ATL,0,1186,0,1,1
0,0,0,0,3,1576121587371,0,0,0,5,1,Vince,2,1,2019-12-12 03:33:07.371,Vince Carter,2019-12-11,0021900361,A,Carter,,12,15,0,0,1713,0,0,0,-14,,4,3,2019-2020,50,A,1,ATL,0,770,1,2,1
1,0,0,0,1,1576121587371,0,0,0,4,2,Allen,0,0,2019-12-12 03:33:07.371,Allen Crabbe,2019-12-11,0021900361,A,Crabbe,,21,33,0,0,203459,0,0,0,-24,,6,1,2019-2020,31,A,0,ATL,0,1291,0,4,2
1,0,0,1,3,1576121587371,0,0,0,1,0,Evan,0,0,2019-12-12 03:33:07.371,Evan Turner,2019-12-11,0021900361,A,Turner,,12,1,0,0,202323,0,0,0,-9,,0,3,2019-2020,40,A,0,ATL,0,760,3,1,0
2,0,1,1,3,1576121587371,0,0,0,3,1,Bruno,3,3,2019-12-12 03:33:07.371,Bruno Fernando,2019-12-11,0021900361,A,Fernando,,13,24,1,2,1628981,2,3,1,-11,,5,4,2019-2020,14,A,1,ATL,0,794,1,0,0
0,0,0,1,2,1576121587371,0,0,0,2,1,Chandler,0,0,2019-12-12 03:33:07.371,Chandler Parsons,2019-12-11,0021900361,A,Parsons,,7,31,0,0,202718,0,0,0,-4,,3,2,2019-2020,59,A,0,ATL,0,479,1,2,1
0,1,0,1,1,1576121587371,0,0,0,0,0,DeAndre',0,0,2019-12-12 03:33:07.371,DeAndre' Bembry,2019-12-11,0021900361,A,Bembry,,7,95,0,0,1627761,0,0,0,-4,,0,1,2019-2020,59,A,1,ATL,0,479,2,0,0
0,0,0,0,0,1576121587371,0,0,0,0,0,Charles,0,0,2019-12-12 03:33:07.371,Charles Brown Jr.,2019-12-11,0021900361,A,Brown Jr.,,0,4,0,0,1629718,0,0,0,0,,0,0,2019-2020,0,I,0,ATL,0,0,0,0,0
0,0,0,0,0,1576121587371,0,0,0,0,0,John,0,0,2019-12-12 03:33:07.371,John Collins,2019-12-11,0021900361,A,Collins,,0,20,0,0,1628381,0,0,0,0,,0,0,2019-2020,0,I,0,ATL,0,0,0,0,0
0,0,0,0,0,1576121587371,0,0,0,0,0,Brandon,0,0,2019-12-12 03:33:07.371,Brandon Goodwin,2019-12-11,0021900361,A,Goodwin,,0,0,0,0,1629164,0,0,0,0,,0,0,2019-2020,0,I,0,ATL,0,0,0,0,0
0,0,0,0,0,1576121587371,0,0,0,0,0,Tyrone,0,0,2019-12-12 03:33:07.371,Tyrone Wallace,2019-12-11,0021900361,A,Wallace,,0,8,0,0,1627820,0,0,0,0,,0,0,2019-2020,0,I,0,ATL,0,0,0,0,0
2,1,0,0,3,1576121587371,2,1,1,9,4,Kris,1,1,2019-12-12 03:33:07.371,Kris Dunn,2019-12-11,0021900361,H,Dunn,,22,32,0,2,1627739,8,6,4,20,SF,9,3,2019-2020,54,A,3,CHI,0,1374,1,3,0
2,1,0,0,2,1576121587371,5,1,1,9,8,Lauri,5,4,2019-12-12 03:33:07.371,Lauri Markkanen,2019-12-11,0021900361,H,Markkanen,,23,24,2,3,1628374,12,6,6,21,PF,22,4,2019-2020,22,A,0,CHI,0,1402,1,3,2
1,0,0,0,7,1576121587371,2,1,1,8,5,Wendell,1,1,2019-12-12 03:33:07.371,Wendell Carter Jr.,2019-12-11,0021900361,H,Carter Jr.,,22,34,3,3,1628976,8,6,4,9,C,11,10,2019-2020,44,A,0,CHI,0,1364,0,0,0
4,1,2,0,2,1576121587371,4,2,2,16,12,Zach,4,4,2019-12-12 03:33:07.371,Zach LaVine,2019-12-11,0021900361,H,LaVine,,25,8,0,3,203897,10,7,5,10,SG,35,2,2019-2020,29,A,1,CHI,0,1529,3,7,7
3,0,0,0,2,1576121587371,0,0,0,5,3,Tomas,0,0,2019-12-12 03:33:07.371,Tomas Satoransky,2019-12-11,0021900361,H,Satoransky,,23,31,0,0,203107,4,3,2,16,PG,7,2,2019-2020,58,A,1,CHI,0,1438,3,1,1
4,1,1,0,2,1576121587371,9,4,4,13,7,Coby,6,5,2019-12-12 03:33:07.371,Coby White,2019-12-11,0021900361,H,White,,25,0,0,0,1629632,14,10,7,20,,19,2,2019-2020,19,A,1,CHI,0,1519,1,2,0
2,1,0,0,0,1576121587371,0,0,0,3,2,Daniel,0,0,2019-12-12 03:33:07.371,Daniel Gafford,2019-12-11,0021900361,H,Gafford,,10,12,0,6,1629655,4,3,2,3,,4,0,2019-2020,25,A,0,CHI,0,625,1,0,0
6,0,1,1,9,1576121587371,7,5,3,16,7,Thaddeus,0,0,2019-12-12 03:33:07.371,Thaddeus Young,2019-12-11,0021900361,H,Young,,32,21,0,3,201152,10,12,5,33,,15,9,2019-2020,47,A,3,CHI,0,1967,2,3,1
5,2,0,1,3,1576121587371,2,1,0,8,4,Denzel,2,2,2019-12-12 03:33:07.371,Denzel Valentine,2019-12-11,0021900361,H,Valentine,,22,45,0,1,1627756,4,2,2,22,,10,3,2019-2020,9,A,4,CHI,0,1329,1,3,0
0,0,1,1,2,1576121587371,0,0,0,1,0,Ryan,0,0,2019-12-12 03:33:07.371,Ryan Arcidiacono,2019-12-11,0021900361,H,Arcidiacono,,16,51,0,3,1627853,0,1,0,8,,0,2,2019-2020,41,A,0,CHI,0,1001,0,0,0
3,0,0,1,2,1576121587371,2,1,1,4,2,Shaquille,0,0,2019-12-12 03:33:07.371,Shaquille Harrison,2019-12-11,0021900361,H,Harrison,,7,3,1,0,1627885,4,3,2,4,,4,3,2019-2020,38,A,2,CHI,0,458,0,1,0
0,0,0,1,1,1576121587371,0,0,0,2,0,Luke,0,0,2019-12-12 03:33:07.371,Luke Kornet,2019-12-11,0021900361,H,Kornet,,6,2,1,1,1628436,0,1,0,4,,0,2,2019-2020,33,A,0,CHI,0,393,0,1,0
0,0,0,0,0,1576121587371,0,0,0,0,0,Cristiano,0,0,2019-12-12 03:33:07.371,Cristiano Felicio,2019-12-11,0021900361,H,Felicio,,0,6,0,0,1626245,0,0,0,0,,0,0,2019-2020,0,I,0,CHI,0,0,0,0,0
0,0,0,0,0,1576121587371,0,0,0,0,0,Chandler,0,0,2019-12-12 03:33:07.371,Chandler Hutchison,2019-12-11,0021900361,H,Hutchison,,0,15,0,0,1628990,0,0,0,0,,0,0,2019-2020,0,I,0,CHI,0,0,0,0,0
0,0,0,0,0,1576121587371,0,0,0,0,0,Adam,0,0,2019-12-12 03:33:07.371,Adam Mokoka,2019-12-11,0021900361,H,Mokoka,,0,20,0,0,1629690,0,0,0,0,,0,0,2019-2020,0,I,0,CHI,0,0,0,0,0
0,0,0,0,0,1576121587371,0,0,0,0,0,Otto,0,0,2019-12-12 03:33:07.371,Otto Porter Jr.,2019-12-11,0021900361,H,Porter Jr.,,0,22,0,0,203490,0,0,0,0,,0,0,2019-2020,0,I,0,CHI,0,0,0,0,0
0,0,0,0,0,1576121587371,0,0,0,0,0,Max,0,0,2019-12-12 03:33:07.371,Max Strus,2019-12-11,0021900361,H,Strus,,0,28,0,0,1629622,0,0,0,0,,0,0,2019-2020,0,I,0,CHI,0,0,0,0,0
2,1,2,1,4,1576119701021,3,2,1,16,4,Miles,6,3,2019-12-12 03:01:41.021,Miles Bridges,2019-12-11,0021900360,A,Bridges,,35,0,0,3,1628970,2,9,1,-3,SF,14,4,2019-2020,38,A,1,CHA,0,2138,2,7,3
0,1,0,1,4,1576119701021,0,0,0,6,4,P.J.,4,3,2019-12-12 03:01:41.021,P.J. Washington,2019-12-11,0021900360,A,Washington,,37,25,2,3,1629023,4,2,2,-5,PF,13,6,2019-2020,19,A,0,CHA,0,2239,1,4,2
1,1,0,0,2,1576119701021,0,0,0,4,2,Bismack,0,0,2019-12-12 03:01:41.021,Bismack Biyombo,2019-12-11,0021900360,A,Biyombo,,24,8,4,4,202687,4,4,2,-5,C,4,6,2019-2020,26,A,0,CHA,0,1466,0,0,0
5,0,0,1,3,1576119701021,8,3,3,21,12,Devonte',11,9,2019-12-12 03:01:41.021,Devonte' Graham,2019-12-11,0021900360,A,Graham,,37,4,2,2,1628984,6,5,3,6,SG,40,5,2019-2020,4,A,0,CHA,0,2224,2,12,7
4,0,0,1,7,1576119701021,2,2,1,15,5,Terry,2,2,2019-12-12 03:01:41.021,Terry Rozier,2019-12-11,0021900360,A,Rozier,,34,3,0,2,1626179,6,6,3,3,PG,13,7,2019-2020,57,A,0,CHA,1,2097,1,3,1
2,1,1,1,5,1576119701021,0,0,0,9,4,Michael,2,2,2019-12-12 03:01:41.021,Michael Kidd-Gilchrist,2019-12-11,0021900360,A,Kidd-Gilchrist,,19,14,2,3,203077,6,5,3,14,,11,7,2019-2020,52,A,0,CHA,0,1192,0,3,1
1,1,0,0,3,1576119701021,0,0,0,7,3,Cody,4,4,2019-12-12 03:01:41.021,Cody Zeller,2019-12-11,0021900360,A,Zeller,,20,40,3,3,203469,6,5,3,16,,10,6,2019-2020,7,A,1,CHA,0,1207,0,2,0
4,1,0,0,3,1576119701021,3,1,1,7,2,Cody,1,1,2019-12-12 03:01:41.021,Cody Martin,2019-12-11,0021900360,A,Martin,,23,11,1,3,1628998,2,3,1,8,,6,4,2019-2020,40,A,0,CHA,0,1420,2,3,1
1,0,0,0,1,1576119701021,0,0,0,3,0,Dwayne,2,2,2019-12-12 03:01:41.021,Dwayne Bacon,2019-12-11,0021900360,A,Bacon,,6,7,1,0,1628407,0,2,0,-9,,2,2,2019-2020,54,A,0,CHA,0,414,0,1,0
0,0,0,0,0,1576119701021,0,0,0,0,0,Willy,0,0,2019-12-12 03:01:41.021,Willy Hernangomez,2019-12-11,0021900360,A,Hernangomez,,0,9,0,0,1626195,0,0,0,0,,0,0,2019-2020,0,A,0,CHA,0,0,0,0,0
